caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
100218.0,1.7857142857142858,1.0,81914.0,1.0,2.0,17.0,S,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,8.0,1.0,5.0,1.0,67.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,13.0,,2.0,4.0,8.0,1.0,2.0,,5.0,3.0,3.0,1.0,1.0,1.0,,
100223.0,2.9285714285714284,1.0,82014.0,1.0,3.0,22.0,S,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,68.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,3.0,3.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,,
100227.0,18.5,1.0,81514.0,1.0,4.0,4.0,U,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,50.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,8.0,2.0,2.0,37.0,3.0,,1.0,5.0,7.0,,,,3.0,1.0,,2.0,1.0,,13.0,,1.0,6.0,1.0,1.0,3.0,9.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,
100234.0,1.4285714285714286,1.0,81514.0,1.0,4.0,6.0,S,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,9.0,1.0,9.0,2.0,,2.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,8.0,8.0,2.0,2.0,81.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,,
100242.0,8.214285714285714,1.0,82114.0,1.0,4.0,8.0,S,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,48.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,9.0,1.0,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,,
100245.0,2.4285714285714284,1.0,81814.0,1.0,4.0,8.0,U,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,79.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,6.0,1.0,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,,
100246.0,3.7142857142857144,1.0,81514.0,1.0,4.0,53.0,S,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,8.0,1.0,4.0,1.0,75.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,6.0,5.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
100262.0,2.5,1.0,81514.0,1.0,4.0,53.0,S,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,2.0,,2.0,3.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,70.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,2.0,3.0,1.0,1.0,3.0,9.0,2.0,1.0,,2.0,2.0,2.0,,
100265.0,3.357142857142857,1.0,81514.0,1.0,4.0,6.0,S,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,47.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,5.0,,,6.0,1.0,1.0,2.0,,5.0,3.0,3.0,1.0,2.0,2.0,1.0,
100274.0,11.071428571428571,1.0,81514.0,1.0,4.0,6.0,U,5.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,9.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,2.0,9.0,1.0,2.0,,2.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,20.0,6.0,2.0,1.0,5.0,7.0,,,,3.0,1.0,,6.0,2.0,,2.0,,2.0,4.0,10.0,3.0,3.0,9.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,
100275.0,7.0,1.0,82014.0,1.0,4.0,32.0,U,2.0,1.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,19.0,3.0,,1.0,5.0,7.0,,,,3.0,1.0,,6.0,2.0,,13.0,,1.0,2.0,4.0,3.0,2.0,,4.0,3.0,3.0,1.0,1.0,1.0,,
100281.0,2.857142857142857,1.0,82014.0,1.0,4.0,6.0,U,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,9.0,2.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,8.0,4.0,2.0,58.0,8.0,2.0,1.0,9.0,9.0,,,,3.0,1.0,,1.0,2.0,,12.0,,,4.0,8.0,1.0,2.0,,5.0,2.0,2.0,1.0,1.0,1.0,,
100283.0,3.9285714285714284,1.0,81514.0,1.0,4.0,6.0,S,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,39.0,5.0,,2.0,4.0,1.0,5.0,,,4.0,,2.0,6.0,2.0,1.0,12.0,,,4.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,
100287.0,3.5714285714285716,1.0,81814.0,1.0,4.0,6.0,S,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,,2.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,52.0,4.0,,2.0,2.0,2.0,,,,2.0,,1.0,6.0,1.0,,13.0,,1.0,4.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,,
100290.0,6.0,1.0,82114.0,1.0,4.0,6.0,S,4.0,2.0,9.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,9.0,9.0,2.0,9.0,,9.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,8.0,1.0,3.0,2.0,1.0,5.0,1.0,76.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,10.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,
100293.0,6.714285714285714,1.0,82114.0,1.0,4.0,53.0,U,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,70.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,,
100297.0,2.2857142857142856,1.0,81814.0,1.0,4.0,6.0,U,5.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,,2.0,2.0,9.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,,2.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,40.0,4.0,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,1.0,1.0,2.0,,9.0,2.0,5.0,1.0,3.0,9.0,3.0,5.0,2.0,1.0,1.0,1.0,,
100303.0,2.0,1.0,81614.0,1.0,4.0,6.0,U,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,8.0,3.0,2.0,8.0,4.0,2.0,65.0,8.0,2.0,2.0,3.0,3.0,,,,4.0,,1.0,6.0,2.0,,1.0,,1.0,2.0,10.0,1.0,2.0,,2.0,1.0,,2.0,2.0,2.0,,
100313.0,30.142857142857142,1.0,81514.0,1.0,2.0,19.0,U,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,9.0,1.0,,1.0,1.0,,1.0,2.0,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,40.0,2.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,,2.0,,1.0,4.0,1.0,1.0,1.0,,4.0,4.0,2.0,1.0,1.0,1.0,,
100316.0,23.928571428571427,1.0,82014.0,1.0,2.0,27.0,S,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,9.0,1.0,1.0,9.0,1.0,1.0,1.0,,,,,1.0,9.0,9.0,9.0,,9.0,,1.0,9.0,,9.0,2.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,2.0,2.0,9.0,9.0,2.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,2.0,90.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,2.0,,2.0,2.0,10.0,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,2.0,,
100317.0,4.214285714285714,1.0,82414.0,2.0,3.0,48.0,U,5.0,2.0,1.0,3.0,3.0,3.0,9.0,3.0,,3.0,1.0,3.0,9.0,2.0,2.0,1.0,9.0,9.0,,,,,9.0,2.0,9.0,1.0,9.0,9.0,,1.0,9.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,58.0,4.0,,1.0,5.0,7.0,,,,3.0,3.0,,1.0,2.0,1.0,2.0,,2.0,1.0,8.0,1.0,1.0,,3.0,5.0,3.0,1.0,1.0,1.0,,
100320.0,1.6428571428571428,1.0,82314.0,1.0,4.0,6.0,U,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,72.0,6.0,1.0,2.0,3.0,3.0,,,,4.0,,2.0,1.0,2.0,1.0,11.0,2.0,,3.0,8.0,1.0,3.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,,
100322.0,1.0,1.0,81714.0,1.0,3.0,22.0,U,1.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,87.0,6.0,1.0,2.0,9.0,8.0,,,,9.0,,1.0,5.0,2.0,,2.0,,2.0,1.0,10.0,1.0,1.0,,2.0,1.0,,2.0,2.0,1.0,,
100337.0,4.0,1.0,82514.0,1.0,4.0,6.0,S,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,8.0,3.0,3.0,2.0,1.0,4.0,2.0,44.0,6.0,2.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,2.0,,2.0,3.0,8.0,1.0,2.0,,3.0,4.0,2.0,1.0,1.0,1.0,,
100340.0,1.1428571428571428,1.0,81514.0,1.0,4.0,6.0,U,5.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,,,,,2.0,2.0,2.0,9.0,,1.0,3.0,,,,2.0,1.0,1.0,1.0,9.0,1.0,9.0,1.0,9.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,66.0,8.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,13.0,,1.0,3.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,
100351.0,2.0714285714285716,1.0,81514.0,1.0,4.0,6.0,S,5.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,9.0,1.0,9.0,9.0,1.0,,,,9.0,2.0,2.0,9.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,9.0,9.0,9.0,2.0,4.0,1.0,9.0,9.0,9.0,1.0,8.0,8.0,8.0,8.0,9.0,1.0,2.0,86.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,13.0,,1.0,5.0,2.0,1.0,2.0,,2.0,1.0,,2.0,2.0,2.0,,
100355.0,30.142857142857142,1.0,81514.0,1.0,4.0,41.0,U,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,48.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,9.0,9.0,,13.0,,2.0,5.0,10.0,1.0,2.0,,5.0,9.0,9.0,1.0,1.0,1.0,,
100361.0,2.5,1.0,81514.0,1.0,4.0,6.0,U,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,67.0,3.0,,2.0,4.0,1.0,5.0,,,4.0,,1.0,1.0,2.0,,12.0,,,5.0,7.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,
100370.0,11.571428571428571,1.0,81614.0,1.0,1.0,9.0,S,3.0,1.0,2.0,9.0,2.0,3.0,3.0,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,2.0,1.0,1.0,1.0,9.0,1.0,3.0,,,,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,2.0,2.0,1.0,9.0,4.0,2.0,2.0,2.0,3.0,1.0,8.0,8.0,3.0,3.0,4.0,2.0,2.0,71.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,3.0,2.0,,2.0,,9.0,6.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,2.0,1.0,,
100373.0,1.5714285714285714,1.0,81614.0,1.0,3.0,24.0,S,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,4.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,89.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,1.0,2.0,6.0,1.0,1.0,,2.0,1.0,,2.0,2.0,1.0,,
100378.0,2.4285714285714284,1.0,81614.0,1.0,2.0,39.0,S,5.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,58.0,8.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,4.0,7.0,1.0,3.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,,
100381.0,3.7142857142857144,1.0,81914.0,1.0,3.0,51.0,U,3.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,2.0,,2.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,39.0,5.0,,2.0,1.0,1.0,,,,1.0,,1.0,6.0,2.0,,3.0,,2.0,2.0,4.0,1.0,3.0,9.0,3.0,5.0,2.0,1.0,1.0,1.0,,
100383.0,2.9285714285714284,1.0,81914.0,1.0,3.0,12.0,U,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,85.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,6.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,
100387.0,9.5,1.0,82214.0,1.0,3.0,51.0,S,4.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,2.0,2.0,2.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,78.0,4.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,,2.0,2.0,8.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,
100423.0,1.2857142857142858,1.0,81614.0,1.0,3.0,12.0,S,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,64.0,4.0,,2.0,2.0,2.0,,,,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,1.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,,
100426.0,1.5714285714285714,1.0,81814.0,1.0,3.0,12.0,U,3.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,54.0,6.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,5.0,6.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,
100441.0,4.357142857142857,1.0,81614.0,1.0,2.0,39.0,U,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,9.0,2.0,1.0,9.0,2.0,1.0,2.0,,,,,2.0,2.0,2.0,2.0,,2.0,,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,8.0,8.0,8.0,8.0,8.0,1.0,2.0,68.0,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,5.0,2.0,,1.0,,9.0,2.0,4.0,3.0,3.0,9.0,2.0,1.0,,2.0,2.0,1.0,,
100447.0,2.0714285714285716,1.0,82014.0,2.0,1.0,36.0,U,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,31.0,3.0,,1.0,5.0,7.0,,,,3.0,3.0,,6.0,1.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,,3.0,3.0,2.0,1.0,1.0,1.0,,
