czname,state,county,cz,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2000,frac_coll_plus2010,foreign_share2010,med_hhinc2016,med_hhinc1990,poor_share2010,poor_share2000,poor_share1990,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,singleparent_share1990,singleparent_share2000,traveltime15_2010,emp2000,mail_return_rate2010,ln_wage_growth_hs_grad,nonwhite_share2010,popdensity2010,popdensity2000,ann_avg_job_growth_2004_2013,job_density_2013,state_name,alpha,remark
Douglas,17.0,47.4,23302.0,60653.136,20.452077999999997,0.11063618439999998,0.150574192,0.01162552272,50310.034434687106,23519.383485429124,0.13562369619999998,0.10563822599999999,0.1261305366,0.021709575959999998,0.01370176708,0.0032150437400000004,0.02088450084,0.962165068,0.00867391084,0.0027618017599999995,3.0772189200000004,546.2231100000001,0.28443226,0.153311318,0.226467756,0.46391023200000003,0.5885836,86.7678056,0.16007398725,0.04587460419999999,39.240279799999996,39.929017,-0.0036456571798000005,17.903842440000002,Illinois ,IL ,State; counties
Edwardsville,17.0,78.66666666666667,24900.0,66672.43016666667,29.741582500000003,0.13426536133333333,0.1774339583333333,0.015282600133333333,52587.48621198785,25478.651122559375,0.11622123516666667,0.09624055949999999,0.12324143300000001,0.034582427650000004,0.016576661733333335,0.00362932675,0.03036566166666667,0.9493312733333332,0.009612561083333334,0.002394001283333333,3.16892335,642.5495716666667,0.24603529833333335,0.1572515303333333,0.22928869333333335,0.34156920500000004,0.5831483283333333,83.52902883333333,0.03276709839578334,0.06347122733333332,100.57700950000002,97.88321866666666,-0.00570748595,44.26786479999999,Illinois ,IL ,State; counties
Galesburg,17.0,112.0,23700.0,60463.879,20.730249,0.1870927175,0.20835008249999998,0.029579054750000004,43581.648392408606,22256.15166357735,0.18453594,0.14031639575,0.171864855,0.0500233285,0.045810496000000006,0.006979240125,0.036985725500000004,0.9269575325,0.02144618825,0.0069771081,2.980011875,618.5442825,0.36162664749999995,0.22048505,0.284466705,0.52515784,0.5780059675,82.55299375,0.138125049,0.11266023475,51.16723650000001,53.12776374999999,-0.010774212925,21.16113675,Illinois ,IL ,State; counties
Olney,17.0,147.5,14801.0,55655.525499999996,21.917702499999997,0.11352664475000002,0.137970295,0.010208523875,46620.58324127439,21508.2543920876,0.1367321225,0.11921466,0.1479356725,0.0055719958249999995,0.010670548924999999,0.0038741452999999995,0.002772283475,0.9806381925000001,0.006232190075,0.0033355847925000005,2.8707648999999997,539.0328225000001,0.2858657175,0.14569755999999998,0.2365828675,0.4904331325,0.5674455475,86.96723925,0.174934823,0.02714991175,32.1077315,32.8240765,-0.01181207644,13.46580625,Illinois ,IL ,State; counties
Peoria,17.0,129.75,23900.0,73818.86275,23.922951750000003,0.16376635375,0.19709113750000004,0.02412115875,56401.14074259848,29192.78820677731,0.10903423150000001,0.07538936737500002,0.10230731412500002,0.0334448079125,0.03778635545,0.007147894974999999,0.025773776024999997,0.93970582625,0.0225220363,0.004767350225,3.2086615875,721.31205,0.27572157249999996,0.167023855,0.22677928124999996,0.36990252,0.61098052625,85.00034725,0.05904171712500001,0.08752581437500001,102.63151350000001,100.285353875,-0.0053731358312500005,46.93516375,Illinois ,IL ,State; counties
Rockford,17.0,109.5,24400.0,76140.47075000001,23.478489,0.16666150625,0.18862253875,0.048600755375,53851.25428630326,30757.47317874275,0.125525009375,0.08880827312499999,0.09793709912500001,0.05301131675,0.089943196125,0.0083088305875,0.040071553075,0.8857605325,0.057059051624999996,0.007115093875000001,3.0958527874999997,712.62545875,0.30864950874999997,0.17755885375,0.24656117000000002,0.3968386775,0.62370548375,84.94295587500001,0.056428507625,0.162027781125,157.4392275,145.254136375,-0.0013733316962500001,69.96260612500001,Illinois ,IL ,State; counties
Bridgeport,9.0,8.0,20901.0,99468.22475,26.046837500000002,0.29749842875,0.3345862725,0.09925037,77377.4715296288,43623.74206454914,0.09038631075,0.072207082875,0.059532319375000003,0.07055830687499999,0.09856644625000001,0.0259528356625,0.063092339625,0.83685644,0.06686833537499999,0.01678564605,3.489680225,1167.50280125,0.27921016499999995,0.18731228,0.2563120025,0.29869001,0.6441499587499999,80.209363875,0.0274144883375,0.214080879375,723.06376125,687.2669524999999,0.0008989747275000001,348.10623625000005,Connecticut ,CT ,State; counties
Brookhaven,28.0,81.0,3102.0,54134.5585,30.6268685,0.120911115,0.14617706,0.007353636700000001,38303.085226877956,17980.355279409374,0.18541915,0.192573685,0.252502925,0.30583681500000004,0.0153283309,0.0029138918000000003,0.300669595,0.6862200199999999,0.0068505779,0.00223515545,2.39693915,589.0062849999999,0.358503295,0.23557518500000002,0.28201513,0.35096292500000004,0.5137445650000001,80.77033599999999,0.1362007485,0.328818455,44.7562195,43.685401,-0.0103335183,15.93047375,Mississippi ,MS ,State; counties
Clarksdale,28.0,103.33333333333333,4702.0,50189.22066666667,26.709034666666664,0.15350464133333333,0.1679976546666667,0.01623829005,33458.84601679937,15668.329958467695,0.30901858666666665,0.28347229999999995,0.3553018433333333,0.5221550966666667,0.02050188786666667,0.0053764144499999994,0.5124373766666667,0.46893569166666665,0.00915590555,0.0048287144683333335,2.070624883333333,583.9228966666666,0.5258111783333334,0.32990711166666664,0.4358204300000001,0.4023529233333334,0.4963149533333333,72.521993,0.06692096483333333,0.5542098950000001,40.704185,40.466679666666664,-0.015118769500000002,15.1019529,Mississippi ,MS ,State; counties
Greenwood,28.0,59.5,4701.0,52579.290250000005,24.070153250000004,0.12814124,0.1691282175,0.01487924725,33040.67431306228,17409.093362244133,0.2795057125,0.23724248999999997,0.303992995,0.48203608,0.012716379025,0.003585318725,0.4677924875,0.5152320125000001,0.0103044326,0.0032612282500000004,2.011035975,571.2845,0.48198892249999997,0.29257234000000004,0.3961688275,0.4639839725,0.50338748,73.775963,0.146289851,0.5022788425,37.53711,41.561085250000005,-0.026033221000000002,12.5447569,Mississippi ,MS ,State; counties
Gulfport,28.0,67.28571428571429,2700.0,61737.99828571429,32.60551185714286,0.134356416,0.15200514699999998,0.02491377985714286,45319.877401350815,21754.24555427463,0.1661847471428571,0.16037317285714286,0.21238831142857142,0.17111543057142858,0.02910428132857143,0.009203169412857143,0.15775347614285715,0.8078910628571428,0.016335847871428576,0.007137719107142857,2.545549942857143,659.8939714285714,0.31801197999999997,0.1990659142857143,0.27178618285714284,0.2765814542857143,0.52442707,75.6368377142857,-0.00818103785714285,0.22291829999999999,112.58444957142856,107.38100199999998,-0.006140346878571429,44.890362928571435,Mississippi ,MS ,State; counties
Hattiesburg,28.0,63.0,2900.0,56615.770200000006,28.886442,0.160003027,0.1901839954,0.014035493320000004,37806.15527692535,19009.971692904965,0.22410107799999998,0.21720659599999997,0.27286401200000004,0.344808358,0.01870021292,0.00412329748,0.318459212,0.663244908,0.00971572402,0.0030609864200000004,2.1410657600000005,624.53684,0.36881231200000003,0.245496924,0.33385492,0.293432086,0.532179772,74.041162,0.00724651639999999,0.374246122,73.8914996,66.827507,-0.0116413238,29.946420160000002,Mississippi ,MS ,State; counties
Kosciusko,28.0,29.0,3001.0,45650.504,27.899668000000002,0.113806875,0.142696745,0.0070344351,27764.47589218854,12309.955543062326,0.34099971,0.31561927500000003,0.414339345,0.62763758,0.011744905199999999,0.0020912126,0.590721565,0.39198389499999997,0.0116229375,0.0021763079500000003,2.22553995,558.09607,0.5118154749999999,0.39512854499999994,0.45250237000000004,0.34501317,0.44423467,74.0726085,0.09007372350000001,0.644345225,25.994566,27.653660000000002,-0.013581376999999999,7.937901,Mississippi ,MS ,State; counties
Laurel,28.0,102.5,2800.0,52843.69325,27.70699175,0.10568127825,0.133764765,0.008422208775,35364.815082858535,17769.23329774498,0.21006616,0.21070023999999998,0.2649538,0.3589027625,0.019761165775000002,0.0019873471250000004,0.34481525749999997,0.6405573800000001,0.009558793825,0.0016559733399999998,2.185946125,533.6525875,0.3478321425,0.2269621525,0.30614686750000003,0.31077802750000005,0.5139655599999999,73.687996,0.12688066250000002,0.385148915,43.566573250000005,42.984252,-0.010416715,15.994969025,Mississippi ,MS ,State; counties
McComb,28.0,102.6,3101.0,49013.87499999999,30.288106400000004,0.1057839912,0.118695268,0.005228423239999999,29632.154136681038,14722.357905395029,0.249146794,0.275374234,0.34134843400000003,0.48249433,0.010489210519999998,0.002006117896,0.46654510800000004,0.519637524,0.00786259046,0.001650357358,1.441855968,555.86023,0.403109862,0.27496972999999997,0.365461086,0.325879882,0.46655006399999993,75.0821464,0.1344251838,0.5006524219999999,43.9017818,42.747584,-0.015547677980000002,14.021177820000002,Mississippi ,MS ,State; counties
Meridian,28.0,73.4,10400.0,53145.625,26.832512199999996,0.1186112962,0.12315818780000001,0.009618790739999999,35865.44179856185,18610.41384384523,0.22306115799999998,0.219398418,0.252945434,0.380479478,0.011984216459999999,0.00268844114,0.35579265599999993,0.588609558,0.00920224382,0.00181525537,2.34378808,638.4739999999999,0.40937316,0.273939614,0.357530296,0.313323522,0.5150056839999999,73.52854920000001,0.08986565721999999,0.449217946,48.30589020000001,47.75473960000001,-0.014452868059999999,18.063631880000003,Mississippi ,MS ,State; counties
New Albany,28.0,97.66666666666667,5201.0,51927.594999999994,27.954313666666668,0.10024605099999999,0.11640415733333333,0.025631986666666662,36650.380591374415,18330.896995032574,0.23153633666666665,0.17543622,0.22814768333333332,0.23032925333333334,0.03528466066666667,0.00119072262,0.22231858333333332,0.7545560766666667,0.015657875666666668,0.0010942044866666667,2.0159641133333337,517.3536366666667,0.36984773666666665,0.19159341666666665,0.26982605666666665,0.26403617,0.5298070533333333,76.80801133333334,0.135427146,0.27342389333333333,45.10575433333333,42.084513333333334,0.0018784038333333334,17.782745733333332,Mississippi ,MS ,State; counties
Sioux City,28.0,125.0,28001.0,67812.49914285715,20.094027285714283,0.1938814214285714,0.19735291428571428,0.057256143971428565,53531.462113522444,23575.371791415597,0.11045271785714288,0.095922282,0.13030303271428573,0.01647857987142857,0.09972205800000002,0.006472057364285715,0.008197391514285715,0.9081770342857143,0.0594861637857143,0.007604267828571429,3.4460012142857144,645.5734671428571,0.2847479714285714,0.1654372442857143,0.21793691857142858,0.4718477228571429,0.6630776871428571,81.79393542857143,0.15691370642857144,0.14325648785714287,43.50225857142857,43.13313828571428,0.0032384864771428574,22.599663871428568,Mississippi ,MS ,State; counties
Starkville,28.0,92.6,10502.0,54041.7468,24.6952226,0.17741955999999998,0.20742087599999998,0.00831043898,34517.35103988029,18084.11023310022,0.25761608999999996,0.23712258999999997,0.262537428,0.38418023,0.01051827168,0.005346727184,0.37662036000000004,0.601194264,0.011202547939999998,0.0051735880599999996,2.5072214200000005,558.4279,0.35970355,0.27499707800000006,0.350415266,0.413599564,0.516248816,79.5982912,0.24504361180000003,0.40802448399999997,46.1536238,45.6434758,0.00038891488000000025,17.9382803,Mississippi ,MS ,State; counties
Tupelo,28.0,63.0,5000.0,56402.06383333334,24.750601,0.11407659666666665,0.132699065,0.018458168333333334,36594.31269187121,20487.26003364254,0.1955647633333333,0.15992405166666668,0.18453274666666666,0.25003099933333334,0.033154532283333336,0.0022813103,0.23813706599999998,0.74042701,0.015058468116666668,0.0017194298250000001,2.7075757999999994,568.8445066666667,0.3760928233333334,0.20809669,0.29890040166666665,0.3414893300000001,0.5738385899999999,80.016974,0.09004549350000002,0.29136898433333336,66.22467049999999,63.22207783333334,-0.005310172546666668,27.50980121666667,Mississippi ,MS ,State; counties
Yazoo City,28.0,108.0,3002.0,47787.1465,23.464547000000003,0.11699541499999999,0.116949685,0.014381390749999999,26937.267316957063,13956.04104474065,0.37012893,0.3519837,0.422338305,0.65838647,0.033951669,0.00294229125,0.62384027,0.33696294000000004,0.03309946,0.0025978519,1.06757751,554.416395,0.5047958300000001,0.389759765,0.48229036000000003,0.46100068000000005,0.448827965,76.0612525,0.315332265,0.699584035,26.4049885,28.638117,-0.031436149999999996,7.57438305,Mississippi ,MS ,State; counties
Canton,39.0,95.57142857142857,15000.0,65686.83914285715,24.451628000000003,0.11843696042857142,0.1344412492857143,0.009538712957142858,49215.53792458654,25689.811701181672,0.13890871,0.10427439100000001,0.13520147999999999,0.02601033344285714,0.011320748928571428,0.0031604565285714287,0.02184644142857143,0.9619782914285714,0.006574313571428571,0.002587813975714286,3.730922085714286,625.8842514285714,0.25114826999999995,0.15370487757142856,0.21580408142857138,0.3544539714285714,0.6034024100000001,84.22021500000001,0.09671928516666668,0.04887936542857142,185.7966502857143,184.01723014285716,-0.0034585280428571434,85.34026914285714,Ohio ,OH ,State; counties
Dayton,39.0,81.66666666666667,12501.0,75599.22488888889,23.06133422222222,0.15769705888888888,0.1794112022222222,0.01927252182222222,53222.466961529135,31133.7453009932,0.12583463533333336,0.08216746144444442,0.09554229677777777,0.060185372833333334,0.01546775928888889,0.008875161,0.04951149463333333,0.9251107566666666,0.008686385266666668,0.007247027377777777,3.8033258888888892,695.9191222222222,0.30244924222222225,0.18074669999999995,0.25692382555555554,0.36464887111111105,0.6353854922222222,81.89987266666668,0.0403033661,0.09617185011111112,295.2027845555556,297.49821677777777,-0.007397802744444444,131.31148055555556,Ohio ,OH ,State; counties
Defiance,39.0,111.66666666666667,13502.0,70430.052,21.774032000000002,0.10902106499999999,0.13230516,0.013574131666666668,48487.24246283376,29820.754774590954,0.11834744000000001,0.06432200733333333,0.086740176,0.01568889533333333,0.055659608333333326,0.0026761903666666664,0.013413123800000001,0.9325592533333333,0.043141817666666665,0.0025723729,3.9046480666666663,640.2413733333333,0.2897523366666667,0.15863779666666666,0.24921612666666668,0.4179112833333333,0.6506289833333333,84.02133666666667,0.060255950333333336,0.08246957433333334,77.13076133333334,79.27352,-0.012112338566666667,34.531196666666666,Ohio ,OH ,State; counties
Findlay,39.0,118.6,13300.0,68213.8602,20.951621199999998,0.13798448400000002,0.168729824,0.01698370752,50040.95104346877,28258.889955540835,0.11886916460000001,0.08587003060000001,0.10326513500000001,0.02179198944,0.042722493400000006,0.00586885786,0.0153306351,0.941660716,0.030760142460000008,0.004544231619999999,3.73333664,640.480834,0.30231728599999996,0.169926798,0.257216162,0.442545474,0.635692892,83.1095488,0.045823918666666665,0.07956719179999999,103.3319978,103.2341564,-0.007954340392000001,49.2015242,Ohio ,OH ,State; counties
Lima,39.0,83.8,13400.0,72468.7408,20.363518399999997,0.129127944,0.15763629800000004,0.01018130878,54614.36970870829,30400.390456419304,0.0953125958,0.069773248,0.07376044699999999,0.033212012619999995,0.0262047508,0.00342240816,0.028257175439999997,0.9442078839999999,0.01797561446,0.00298376624,4.14061016,621.741186,0.247342042,0.134891102,0.210647142,0.44132891999999996,0.642407334,86.2534898,0.02247204932,0.07021424940000001,121.73228739999998,123.71543340000001,-0.0036541119999999997,56.8725132,Ohio ,OH ,State; counties
Lorain,39.0,71.0,15100.0,76842.05466666666,21.760001,0.15041089,0.17557168666666667,0.025824818,53132.59911757385,31185.313000347625,0.13221300666666666,0.08253842333333333,0.092769997,0.07055458099999999,0.057867545666666666,0.005491952233333333,0.060868138999999995,0.88765945,0.038763538,0.0038497368,3.5771168,750.8670633333332,0.31760485999999993,0.18672751666666665,0.27068796,0.3847586,0.6221469233333333,82.62388600000001,0.042877435000000005,0.14421745,347.12021999999996,338.9719,-0.0076708129333333324,159.38788766666667,Ohio ,OH ,State; counties
Mansfield,39.0,79.0,16000.0,67736.4726,23.8136814,0.11745874,0.136010308,0.01268496972,46720.132445735864,27455.395488824644,0.140644012,0.09480507499999999,0.113090694,0.040325910740000005,0.013805635699999999,0.00395111846,0.03748544398,0.94238491,0.00789408864,0.00365377712,3.6203442599999995,642.3676760000001,0.30431173,0.18005558400000002,0.25719690799999995,0.387829594,0.5999950420000001,81.85824880000001,0.05939243825,0.06716246960000001,147.2822506,148.6261786,-0.01325939688,60.77294400000001,Ohio ,OH ,State; counties
Olean,39.0,50.0,18201.0,59117.14825,22.53961025,0.1503689725,0.1670950925,0.013355498924999999,44013.6422916477,23276.07686237268,0.1523650875,0.138051055,0.1454080825,0.0159367441,0.01455633875,0.004990727224999999,0.012055746449999998,0.9601736675,0.008840628849999999,0.004356211925,3.217085775,599.1639375,0.3409332925,0.19098091,0.26942885,0.4495633,0.5611959550000001,83.71216025,0.0572546927025,0.052016364999999995,42.36871725,44.080901499999996,-0.0106203519075,18.249040125,Ohio ,OH ,State; counties
Scioto,39.0,131.8,15700.0,56786.629799999995,29.568937,0.0944644234,0.11896520899999999,0.00599226194,41477.702071203734,20034.40516199357,0.20973648799999997,0.17128086199999998,0.23515086400000001,0.02716037896,0.008244548199999998,0.00238664188,0.024578553580000002,0.95463903,0.005631160919999999,0.00189245522,3.4602153200000005,571.392804,0.359417616,0.22024603599999998,0.291026538,0.312245762,0.50751875,80.9702104,0.1492848625,0.051584340799999996,84.07750039999999,81.5648422,-0.007235411548000001,30.141355799999996,Ohio ,OH ,State; counties
Washington Court House,39.0,48.333333333333336,12502.0,65822.26966666667,27.034649,0.11436513866666666,0.124638264,0.0112851306,44376.925969697244,24179.66570134235,0.15932807000000002,0.10258401,0.14850260666666668,0.02791033,0.012842574433333332,0.0037878091333333336,0.022765298666666666,0.9573732800000001,0.008032200833333334,0.0036073546666666664,3.262434966666666,640.0433766666666,0.35728107,0.17677617,0.2793707266666667,0.3527680233333333,0.6194231933333333,80.95331066666667,0.079246834,0.05415715533333334,84.37231233333333,81.02592733333331,-0.022991318,32.820618333333336,Ohio ,OH ,State; counties
Zanesville,39.0,108.2,15400.0,57668.59779999999,29.434268999999993,0.0932621052,0.10279515939999999,0.00527176522,41902.355594121225,22237.68574907471,0.173545156,0.139739266,0.17332416,0.03274960925999999,0.006331966,0.001717197564,0.03777224594,0.94664582,0.0048057019799999994,0.0015507855839999999,3.2160607800000003,615.52584,0.349107694,0.18775018000000002,0.262894814,0.314489836,0.535999,81.8822862,0.091905888,0.0516953726,73.5207588,72.0016134,-0.00440723988,29.825578200000002,Ohio ,OH ,State; counties
Cape Coral,12.0,46.0,7200.0,89114.344,26.1705475,0.2316393,0.26322784,0.195235315,57333.57426446618,33409.5102821237,0.12341721,0.0912085025,0.09164718899999999,0.0746608715,0.22091108,0.0106010588,0.0519728085,0.787034335,0.1454826535,0.0061068994,3.3676025000000003,992.7586,0.29296337,0.19745076,0.271398025,0.25435467,0.531653315,82.148972,-0.0574990175,0.31684455499999997,479.520035,347.25362,0.012482992600000001,212.931368,Florida ,FL ,State; counties
Deltona,12.0,89.66666666666667,7500.0,65718.70333333332,27.94332633333333,0.1558927283333333,0.18084358999999997,0.08050888766666667,42700.69441856353,25493.203599572775,0.16409811333333332,0.13542031033333335,0.13346000533333333,0.13017839,0.09601342766666666,0.0109987531,0.11897493466666668,0.8009920533333333,0.06009694299999999,0.0075579934333333335,3.0040717999999997,844.9727800000001,0.34398557,0.23359791,0.31295394666666665,0.30194245666666664,0.48832024999999996,81.38385266666666,0.019073063050000002,0.25286977,249.69016,200.86825466666664,0.010484025733333333,104.76817100000001,Florida ,FL ,State; counties
Lake City,12.0,76.66666666666667,7700.0,53932.25316666666,25.131975166666667,0.09106959616666667,0.10948630349999999,0.0394708785,37421.07698329042,20346.19515412608,0.18371583333333333,0.19556735666666666,0.22485192666666667,0.234850135,0.07096716266666668,0.0045917302,0.23050363833333334,0.7068482450000001,0.04671095316666667,0.0034815748666666667,3.0951696,579.963835,0.33998726,0.25801067833333335,0.3220221066666667,0.33213307000000003,0.4722557666666667,69.41220200000001,0.046660518000000005,0.3231769816666667,39.89967983333333,34.281751,0.007937866266666666,14.991160316666665,Florida ,FL ,State; counties
Lakeland,12.0,69.66666666666667,6800.0,61474.12100000001,26.279909333333336,0.121950608,0.13210569933333333,0.14467500333333333,39382.15919036136,23253.854325227974,0.19422655,0.17178559333333335,0.16393964000000003,0.105472132,0.2598521166666667,0.0106417079,0.09971480633333334,0.6901121733333334,0.19205417666666666,0.006991223666666667,3.543619233333333,734.9004333333332,0.3101547,0.21596283000000002,0.2940169266666667,0.31513177333333336,0.4839292366666667,82.15009066666666,0.12455818066666667,0.38917977666666664,161.40217433333333,134.99965699999998,-0.0007435278333333337,63.44441166666667,Florida ,FL ,State; counties
Miami,12.0,61.333333333333336,7000.0,81814.64833333333,26.974266999999998,0.23975636,0.28121453333333335,0.3273598066666667,57306.78068720349,31905.586795597246,0.13257545,0.12980223533333332,0.120923561,0.1668122906666667,0.3691243066666667,0.016524932666666665,0.15093093100000002,0.5196613666666666,0.3022398,0.013808641533333332,3.3649437,1328.4374,0.33840268999999995,0.24023156666666667,0.31628221333333334,0.29653822333333335,0.5801095966666666,77.49733733333333,0.017205056533333332,0.5661525333333334,946.5356729999999,871.4472026666667,0.0035284295666666667,474.54542900000007,Florida ,FL ,State; counties
Ocala,12.0,50.0,7800.0,60247.137,26.933884,0.133239465,0.16660559,0.065792415,40430.06444021338,22584.487419574034,0.14797286,0.11943235499999999,0.127830285,0.078761686,0.0778470145,0.012477289,0.066249249,0.87017509,0.0450159125,0.0069606728000000005,3.3826389,743.091705,0.358773455,0.21069568,0.31268389500000004,0.2595641,0.423475895,84.41146850000001,-0.066567704,0.18203154500000002,226.556195,183.68384500000002,0.0016279755,76.14412300000001,Florida ,FL ,State; counties
Orlando,12.0,99.4,7400.0,76026.455,28.785000000000004,0.20721735400000002,0.24638562199999997,0.13020261940000002,52543.53309404248,29264.10298141992,0.11453802179999999,0.10280396379999998,0.108995433,0.12303204939999998,0.21519422600000002,0.023958738920000004,0.10972125340000001,0.721831896,0.1360567986,0.01660241958,3.5635547,948.701456,0.33840618200000006,0.20409033199999999,0.288085488,0.250641812,0.5666532280000001,81.59944440000001,0.0015040720000000004,0.380156758,665.05613,525.0094872,0.02018609994,333.88521879999996,Florida ,FL ,State; counties
Palm Bay,12.0,35.0,7300.0,78739.707,23.530330999999997,0.22034626000000002,0.25627716,0.0953323075,51704.39861304549,32335.228192790768,0.11567469500000001,0.09242085750000001,0.08692812550000001,0.099695954,0.09645640899999999,0.01407754365,0.0824144,0.8333185599999999,0.0613326595,0.009741196399999999,3.044448,906.058195,0.319845915,0.20049968499999998,0.29468639,0.31800921,0.52572423,84.21615249999999,0.007756263999999999,0.225372725,410.41438000000005,351.684625,0.00326797483,172.03520500000002,Florida ,FL ,State; counties
Panama City,12.0,29.0,10000.0,58256.744999999995,24.262989,0.130403972,0.16815693666666665,0.03862372866666667,43121.232254132476,21502.449439504893,0.19610960333333335,0.15815774999999999,0.19213529,0.1507687533333333,0.045519421666666664,0.0067916067,0.14259133333333332,0.8087427033333334,0.02389356566666666,0.006429627066666668,3.0088062333333334,741.2051566666668,0.43179801,0.19928549333333334,0.3166347466666667,0.41772464000000004,0.47049293666666675,78.995969,0.027260854333333324,0.2210356566666667,90.78287833333333,79.911514,0.0009734311766666668,41.5501652,Florida ,FL ,State; counties
Pensacola,12.0,92.0,10900.0,71165.8945,27.049651249999997,0.2130396375,0.2463100725,0.05596668925000001,53565.80412235178,27015.856828800588,0.1322970025,0.11913628074999999,0.14091785499999998,0.115859047,0.05282498975,0.018322759675,0.10302668849999999,0.8262984124999999,0.028189581,0.013952579449999999,3.619115125,835.6694474999999,0.3252153925,0.22874901250000002,0.2972818,0.3040588525,0.541417405,79.59681125,0.1184652485,0.21631515999999998,212.6075485,196.82050275,0.005280672324999999,95.4522125,Florida ,FL ,State; counties
Port St. Lucie,12.0,80.33333333333333,7100.0,72140.379,27.900081333333333,0.15734675233333334,0.17979364433333334,0.17511527333333332,45693.19408760814,28454.19461444457,0.169495555,0.13919868583333334,0.1311323035,0.12712767916666665,0.23659811666666666,0.009605867483333332,0.10673575349999999,0.6981415099999998,0.16932770483333334,0.006890205633333333,3.1343571666666663,843.6412883333334,0.36257351333333326,0.19707128,0.2911825083333333,0.3073929533333334,0.5094378816666666,76.76170966666668,-0.029934342399999994,0.39357349500000005,273.9241696666666,222.51027833333333,0.010033367983333333,112.68236230000001,Florida ,FL ,State; counties
Sarasota,12.0,59.5,6900.0,72259.21875,25.81626775,0.1832927755,0.2147507125,0.130639217,47960.77776514353,26941.078940522228,0.15026603249999998,0.12133641800000002,0.104682618,0.082350497,0.14607971425,0.009954668600000001,0.0731179955,0.8090594099999999,0.102347968,0.00655835275,2.83947145,894.37799,0.38428741499999997,0.210648045,0.29184327250000003,0.30422851500000003,0.48733561250000007,82.5049725,0.013489596999999999,0.24910971999999998,351.76396625000007,300.12392475,0.00116967865,147.30304275,Florida ,FL ,State; counties
Tallahassee,12.0,72.33333333333333,9900.0,59465.97088888889,30.330357,0.146000201,0.1649315511111111,0.03476908794444444,41488.35834011923,21656.938702262592,0.19608357888888892,0.1797534077777778,0.20571934444444442,0.24457392844444442,0.047708050333333335,0.006091470611111111,0.23993462477777777,0.7058602677777778,0.03217984022222223,0.004006612743333333,3.359259766666667,651.1421366666666,0.37900878000000005,0.25609427111111116,0.33241223111111107,0.28093294999999996,0.5094376511111112,76.24625400000001,0.12566325583333335,0.3156135255555556,83.63560555555556,73.63637106666667,-0.009714022933333332,36.713508277777784,Florida ,FL ,State; counties
Tampa,12.0,78.5,6700.0,70653.1015,28.622702,0.1878219575,0.231657775,0.10566803,50212.10887659385,26525.392197963534,0.12472203500000001,0.10438952424999999,0.10730959625,0.093481934,0.137430321,0.02050798495,0.0723523455,0.8169894325,0.08307203974999999,0.013156088375,3.055975625,952.5521425,0.3373538275,0.21662326250000002,0.3079119925,0.2550574675,0.5273241475,82.08310325,0.013821253124999999,0.267910195,1386.3837525,1271.8654925,0.012302468125,651.9566075,Florida ,FL ,State; counties
Casper,56.0,17.0,34603.0,67938.438,22.075451,0.17352035999999998,0.19299599,0.0142155549,63791.46467155716,28861.267230868652,0.080617834,0.11748514,0.11748349,0.00974868215,0.06600344550000001,0.00423182735,0.006165865899999999,0.917718355,0.05188343299999999,0.0027219506,3.7913659,754.07114,0.29129766,0.21659577000000002,0.277831205,0.459629805,0.65278047,78.815655,0.086311738,0.09814228250000001,8.68968355,7.6455246,0.017475955,4.77062805,Wyoming ,WY ,State; counties
Cody,56.0,16.0,34301.0,61238.496499999994,17.269467,0.19633171,0.239720285,0.026009183499999998,56172.48087619373,23794.781447518588,0.08864174,0.135421565,0.12935556650000002,0.0035887241,0.066364447,0.0040190035999999995,0.001364646,0.931402415,0.049625361,0.0028449238,4.351020800000001,643.6679349999999,0.180715815,0.16283547,0.209431515,0.60240999,0.584316615,82.4688605,,0.090330177,3.8911333499999996,3.6839136999999997,0.00674714915,1.92801585,Wyoming ,WY ,State; counties
Gillette,56.0,20.333333333333332,34601.0,69195.47633333334,22.940542333333337,0.15773563666666668,0.19438748000000003,0.014714091033333333,66611.45522311427,29504.138451981114,0.075402523,0.08828746800000002,0.10354038666666666,0.0046223296999999995,0.04271573533333334,0.0025205274000000004,0.0017493071666666669,0.9551697366666666,0.02092971706666667,0.0017332423433333334,3.8800927,827.5572733333333,0.25793695333333333,0.14741609999999997,0.20521871666666666,0.5004969533333333,0.64005095,79.36655166666667,0.2250038173333333,0.07108307566666668,5.030924733333333,3.9497390666666665,0.019237038666666668,2.6498779666666668,Wyoming ,WY ,State; counties
Lusk,56.0,27.0,34604.0,54469.457,15.460348000000002,0.15309070000000002,0.19748859,0.0045267488,40640.0,20897.51820728291,0.11529521,0.13428944,0.16989066,0.0048309178,0.020933978,0.0036231884999999996,0.0024927295999999997,0.97091818,0.014956377,0.0012463647999999999,2.8057380000000003,566.0,0.25114155,0.20723684,0.21532847,0.69948184,0.5940236999999999,78.599998,0.068818666,0.049516915999999994,0.9459120000000001,0.91659027,0.022632508,0.5072282,Wyoming ,WY ,State; counties
